code_departement;nom_departement;annee_semaine;population_totale;population_plus_65_ans;pct_plus_65_ans;densite_population;couv_vacc_grippe_an_passe;cas_urgences_semaine;cas_sos_medecins_semaine;total_cas_semaine;tendance_evolution_cas
10;Aube;2024-S06;310000;65100;0.21;51;0.531;3072.8709394;23992.994746;27065.8656854;-0.044788886229685215
10;Aube;2024-S07;310000;65100;0.21;51;0.531;3035.7142857;15976.331361;19012.0456467;-0.29756373331315356
10;Aube;2024-S08;310000;65100;0.21;51;0.531;1834.8623853;12805.872757;14640.7351423;-0.22992320687799037
10;Aube;2024-S09;310000;65100;0.21;51;0.531;1384.7675569;7882.1656051;9266.933162;-0.36704454578745954
10;Aube;2024-S10;310000;65100;0.21;51;0.531;388.34951456;7108.0817916;7496.43130616;-0.19105585687184218
10;Aube;2024-S11;310000;65100;0.21;51;0.531;391.38943249;7187.2227152;7578.61214769;0.010962661855177702
10;Aube;2024-S12;310000;65100;0.21;51;0.531;442.86979628;4591.8367347;5034.70653098;-0.33566906013067255
10;Aube;2024-S13;310000;65100;0.21;51;0.531;388.72691934;5868.3584457;6257.0853650399995;0.24279048372300358
10;Aube;2024-S14;310000;65100;0.21;51;0.531;271.00271003;4069.2640693;4340.26677933;-0.30634368462028266
10;Aube;2024-S15;310000;65100;0.21;51;0.531;0.0;2883.7998304;2883.7998304;-0.33557083538418636
10;Aube;2024-S16;310000;65100;0.21;51;0.531;0.0;5288.4615385;5288.4615385;0.8338518099456506
10;Aube;2024-S17;310000;65100;0.21;51;0.531;284.36018957;1580.6111697;1864.97135927;-0.647350870249692
10;Aube;2024-S18;310000;65100;0.21;51;0.531;93.632958801;1950.3546099;2043.987568701;0.09598871775761311
10;Aube;2024-S19;310000;65100;0.21;51;0.531;181.98362147;2268.7609075;2450.74452897;0.19900168009705801
10;Aube;2024-S20;310000;65100;0.21;51;0.531;96.24639076;2661.934339;2758.18072976;0.12544604186843145
10;Aube;2024-S21;310000;65100;0.21;51;0.531;191.02196753;2157.0319241;2348.05389163;-0.14869469346400893
10;Aube;2024-S22;310000;65100;0.21;51;0.531;100.60362173;5823.4758872;5924.07950893;1.5229742511648876
10;Aube;2024-S23;310000;65100;0.21;51;0.531;260.6429192;6654.676259;6915.319178199999;0.16732382942798077
10;Aube;2024-S24;310000;65100;0.21;51;0.531;183.65472911;6371.4902808;6555.145009909999;-0.05208352051564314
10;Aube;2024-S25;310000;65100;0.21;51;0.531;0.0;3730.6642402;3730.6642402;-0.43087998288977264
10;Aube;2024-S26;310000;65100;0.21;51;0.531;84.889643463;8665.3386454;8750.228288863;1.3454880218311744
10;Aube;2024-S27;310000;65100;0.21;51;0.531;88.028169014;5046.3439753;5134.372144314;-0.41322992100116307
10;Aube;2024-S28;310000;65100;0.21;51;0.531;0.0;5915.4929577;5915.4929577;0.15213560517833577
10;Aube;2024-S29;310000;65100;0.21;51;0.531;0.0;5888.1256133;5888.1256133;-0.004626384410512633
10;Aube;2024-S30;310000;65100;0.21;51;0.531;0.0;2430.2430243;2430.2430243;-0.5872637263697963
10;Aube;2024-S31;310000;65100;0.21;51;0.531;93.023255814;2641.1657559;2734.189011714;0.12506814519158962
10;Aube;2024-S32;310000;65100;0.21;51;0.531;0.0;2819.5488722;2819.5488722;0.031219443908338203
10;Aube;2024-S33;310000;65100;0.21;51;0.531;90.991810737;1558.203483;1649.195293737;-0.41508540249199943
10;Aube;2024-S34;310000;65100;0.21;51;0.531;0.0;5487.2280038;5487.2280038;2.327215415080525
10;Aube;2024-S35;310000;65100;0.21;51;0.531;91.324200913;4335.7933579;4427.117558813;-0.19319598971518137
10;Aube;2024-S36;310000;65100;0.21;51;0.531;0.0;4798.4644914;4798.4644914;0.08388007041912972
10;Aube;2024-S37;310000;65100;0.21;51;0.531;90.252707581;4469.7633655;4560.016073081;-0.04969265037729394
10;Aube;2024-S38;310000;65100;0.21;51;0.531;167.5041876;12825.651303;12993.1554906;1.8493661606374783
10;Aube;2024-S39;310000;65100;0.21;51;0.531;178.89087657;6991.8699187;7170.76079527;-0.4481124465525143
10;Aube;2024-S40;310000;65100;0.21;51;0.531;96.24639076;4563.3359559;4659.58234666;-0.35019693451027273
10;Aube;2024-S41;310000;65100;0.21;51;0.531;86.058519793;3682.487725;3768.546244793;-0.1912266026386887
10;Aube;2024-S42;310000;65100;0.21;51;0.531;97.181729835;8261.6179002;8358.799630035;1.2180435337855686
10;Aube;2024-S43;310000;65100;0.21;51;0.531;272.97543221;8025.177026;8298.152458210001;-0.007255488169267863
10;Aube;2024-S44;310000;65100;0.21;51;0.531;186.91588785;5462.1848739;5649.10076175;-0.31923391499502884
10;Aube;2024-S45;310000;65100;0.21;51;0.531;467.28971963;7518.7969925;7986.08671213;0.4136916739392766
10;Aube;2024-S46;310000;65100;0.21;51;0.531;1191.6583913;9175.7387247;10367.397116;0.298182387658407
10;Aube;2024-S47;310000;65100;0.21;51;0.531;835.6545961;8295.281583;9130.9361791;-0.11926435565893113
10;Aube;2024-S48;310000;65100;0.21;51;0.531;907.44101633;10573.042776;11480.48379233;0.25731727471800014
10;Aube;2024-S49;310000;65100;0.21;51;0.531;2268.907563;12981.574539;15250.482102;0.3283832265142606
10;Aube;2024-S50;310000;65100;0.21;51;0.531;2327.5862069;17719.442166;20047.0283729;0.3145176813965091
10;Aube;2024-S51;310000;65100;0.21;51;0.531;5564.9241147;19395.866455;24960.7905697;0.2451117495021121
10;Aube;2024-S52;310000;65100;0.21;51;0.531;5498.6020503;20422.535211;25921.1372613;0.03847420973780247
10;Aube;2025-S01;310000;65100;0.21;51;0.531;5174.0357479;21753.246753;26927.2825009;0.03881562870708482
10;Aube;2025-S02;310000;65100;0.21;51;0.531;3380.2816901;24684.01487;28064.2965601;0.042225354866834264
10;Aube;2025-S03;310000;65100;0.21;51;0.531;3283.0523514;26392.067124;29675.119475400003;0.05739758742395014
10;Aube;2025-S04;310000;65100;0.21;51;0.531;4246.1005199;31716.41791;35962.5184299;0.21187442765688308
10;Aube;2025-S05;310000;65100;0.21;51;0.531;3429.6028881;30663.430421;34093.0333091;-0.05198426590852086
10;Aube;2025-S06;310000;65100;0.21;51;0.531;3342.1284081;27441.860465;30783.988873100003;-0.09705925565493045
10;Aube;2025-S07;310000;65100;0.21;51;0.531;3894.9275362;25248.344371;29143.2719072;-0.05329773775138386
10;Aube;2025-S08;310000;65100;0.21;51;0.531;1752.677702;18152.610442;19905.288144000002;-0.3169851275661915
10;Aube;2025-S09;310000;65100;0.21;51;0.531;1605.2880076;12938.425565;14543.7135726;-0.2693542807626288
10;Aube;2025-S10;310000;65100;0.21;51;0.531;959.86038394;8934.4262295;9894.286613440001;-0.31968636730576194
10;Aube;2025-S11;310000;65100;0.21;51;0.531;269.78417266;8580.5934242;8850.37759686;-0.10550624389251033
10;Aube;2025-S12;310000;65100;0.21;51;0.531;767.26342711;9090.9090909;9858.17251801;0.11387027390871465
10;Aube;2025-S13;310000;65100;0.21;51;0.531;445.63279857;4926.8668206;5372.49961917;-0.45502073438510804
10;Aube;2025-S14;310000;65100;0.21;51;0.531;280.8988764;4996.2714392;5277.170315599999;-0.01774393863702651
10;Aube;2025-S15;310000;65100;0.21;51;0.531;283.01886792;3180.7602793;3463.77914722;-0.34362945668427264
10;Aube;2025-S16;310000;65100;0.21;51;0.531;95.419847328;3385.8267717;3481.2466190279997;0.005042894210509587
10;Aube;2025-S17;310000;65100;0.21;51;0.531;0.0;3675.3445636;3675.3445636;0.055755298550550426
10;Aube;2025-S18;310000;65100;0.21;51;0.531;88.339222615;2819.5488722;2907.888094815;-0.20881211421257237
10;Aube;2025-S19;310000;65100;0.21;51;0.531;174.82517483;3391.1077619;3565.9329367299997;0.22629648062741722
10;Aube;2025-S20;310000;65100;0.21;51;0.531;0.0;2943.6501262;2943.6501262;-0.1745077155322612
10;Aube;2025-S21;310000;65100;0.21;51;0.531;0.0;2586.9037995;2586.9037995;-0.12119182355429216
10;Aube;2025-S22;310000;65100;0.21;51;0.531;0.0;2274.5735175;2274.5735175;-0.12073517463632297
10;Aube;2025-S23;310000;65100;0.21;51;0.531;0.0;3752.9319781;3752.9319781;0.6499497374896347
10;Aube;2025-S24;310000;65100;0.21;51;0.531;171.23287671;4898.6486486;5069.88152531;0.350912181434403
10;Aube;2025-S25;310000;65100;0.21;51;0.531;0.0;2421.3075061;2421.3075061;-0.5224133948668657
10;Aube;2025-S26;310000;65100;0.21;51;0.531;0.0;2951.6994633;2951.6994633;0.21905187831937228
10;Aube;2025-S27;310000;65100;0.21;51;0.531;84.745762712;1419.1106906;1503.856453312;-0.4905116621762405
10;Aube;2025-S28;310000;65100;0.21;51;0.531;0.0;3550.295858;3550.295858;1.360794376471936
10;Aube;2025-S29;310000;65100;0.21;51;0.531;89.928057554;2337.6623377;2427.590395254;-0.31622870533906916
10;Aube;2025-S30;310000;65100;0.21;51;0.531;0.0;2932.5513196;2932.5513196;0.20800911279481546
10;Aube;2025-S31;310000;65100;0.21;51;0.531;85.543199316;2120.4410517;2205.984251016;-0.24775937039120724
10;Aube;2025-S32;310000;65100;0.21;51;0.531;0.0;1627.4864376;1627.4864376;-0.2622402282108605
10;Aube;2025-S33;310000;65100;0.21;51;0.531;0.0;1875.5328218;1875.5328218;0.15241072273744147
10;Aube;2025-S34;310000;65100;0.21;51;0.531;0.0;2449.6937883;2449.6937883;0.3061321880514798
10;Aube;2025-S35;310000;65100;0.21;51;0.531;95.147478592;2349.6240602;2444.771538792;-0.0020093325669965235
10;Aube;2025-S36;310000;65100;0.21;51;0.531;95.147478592;5364.6269908;5459.774469392;1.233245267608834
10;Aube;2025-S37;310000;65100;0.21;51;0.531;0.0;5733.005733;5733.005733;0.050044423105708724
10;Aube;2025-S38;310000;65100;0.21;51;0.531;267.85714286;6233.7662338;6501.62337666;0.13406887755854263
10;Aube;2025-S39;310000;65100;0.21;51;0.531;184.67220683;6012.6582278;6197.330434629999;-0.046802609810093515
10;Aube;2025-S40;310000;65100;0.21;51;0.531;0.0;9060.6816293;9060.6816293;0.4620297763485241
10;Aube;2025-S41;310000;65100;0.21;51;0.531;175.59262511;12349.39759;12524.990215110001;0.38234525034046957
51;Marne;2020-S01;565000;118650;0.21;70;0.591;302.66343826;5521.4723926;5824.135830859999;0.0
51;Marne;2020-S02;565000;118650;0.21;70;0.591;292.64214047;3475.9358289;3768.57796937;-0.3529378299521
51;Marne;2020-S03;565000;118650;0.21;70;0.591;238.28435266;6460.6741573;6698.95850996;0.7775825694485702
51;Marne;2020-S04;565000;118650;0.21;70;0.591;888.52988691;12195.121951;13083.65183791;0.9530874565736225
51;Marne;2020-S05;565000;118650;0.21;70;0.591;1917.4041298;12177.985948;14095.390077799999;0.07732842882279077
51;Marne;2020-S06;565000;118650;0.21;70;0.591;1658.6804276;21531.100478;23189.7809056;0.6452032031467873
51;Marne;2020-S07;565000;118650;0.21;70;0.591;1766.6543982;18032.786885;19799.4412832;-0.1461997263450333
51;Marne;2020-S08;565000;118650;0.21;70;0.591;1847.9630407;13207.54717;15055.5102107;-0.23959923942526945
51;Marne;2020-S09;565000;118650;0.21;70;0.591;911.16173121;10000.0;10911.16173121;-0.2752712077830878
51;Marne;2020-S10;565000;118650;0.21;70;0.591;740.13157895;9971.5099715;10711.64155045;-0.018285878779461064
51;Marne;2020-S11;565000;118650;0.21;70;0.591;1057.9576817;5992.5093633;7050.467044999999;-0.34179397137278117
51;Marne;2020-S12;565000;118650;0.21;70;0.591;1867.0649739;746.26865672;2613.33363062;-0.629338934011002
51;Marne;2020-S13;565000;118650;0.21;70;0.591;356.82426405;0.0;356.82426405;-0.8634601185745482
51;Marne;2020-S14;565000;118650;0.21;70;0.591;266.1934339;0.0;266.1934339;-0.25399290149534326
51;Marne;2020-S15;565000;118650;0.21;70;0.591;78.30853563;478.46889952;556.77743515;1.0916272313432145
51;Marne;2020-S16;565000;118650;0.21;70;0.591;260.41666667;0.0;260.41666667;-0.5322786983997622
51;Marne;2020-S17;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S18;565000;118650;0.21;70;0.591;77.399380805;0.0;77.399380805;0.0
51;Marne;2020-S19;565000;118650;0.21;70;0.591;67.249495629;0.0;67.249495629;-0.13113651647384147
51;Marne;2020-S20;565000;118650;0.21;70;0.591;57.636887608;0.0;57.636887608;-0.1429394812718082
51;Marne;2020-S21;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S22;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S23;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S24;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S25;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S26;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S27;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S28;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S29;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S30;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S31;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S32;565000;118650;0.21;70;0.591;141.77693762;0.0;141.77693762;0.0
51;Marne;2020-S33;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S34;565000;118650;0.21;70;0.591;45.351473923;0.0;45.351473923;0.0
51;Marne;2020-S35;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S36;565000;118650;0.21;70;0.591;93.720712277;0.0;93.720712277;0.0
51;Marne;2020-S37;565000;118650;0.21;70;0.591;123.40600576;296.73590504;420.1419108;3.4829141882557693
51;Marne;2020-S38;565000;118650;0.21;70;0.591;0.0;573.06590258;573.06590258;0.36398175913660846
51;Marne;2020-S39;565000;118650;0.21;70;0.591;43.440486533;349.65034965;393.090836183;-0.3140564908621055
51;Marne;2020-S40;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S41;565000;118650;0.21;70;0.591;46.641791045;0.0;46.641791045;0.0
51;Marne;2020-S42;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S43;565000;118650;0.21;70;0.591;150.22533801;0.0;150.22533801;0.0
51;Marne;2020-S44;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S45;565000;118650;0.21;70;0.591;119.6888091;0.0;119.6888091;0.0
51;Marne;2020-S46;565000;118650;0.21;70;0.591;56.75368899;0.0;56.75368899;-0.5258229285030124
51;Marne;2020-S47;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S48;565000;118650;0.21;70;0.591;0.0;467.28971963;467.28971963;0.0
51;Marne;2020-S49;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S50;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2020-S51;565000;118650;0.21;70;0.591;51.626226123;0.0;51.626226123;0.0
51;Marne;2020-S52;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2020-S53;565000;118650;0.21;70;0.591;51.150895141;0.0;51.150895141;0.0
51;Marne;2021-S01;565000;118650;0.21;70;0.591;46.860356139;0.0;46.860356139;-0.08388003748855064
51;Marne;2021-S02;565000;118650;0.21;70;0.591;0.0;444.44444444;444.44444444;8.484444444290228
51;Marne;2021-S03;565000;118650;0.21;70;0.591;45.413260672;800.0;845.413260672;0.9021798365310219
51;Marne;2021-S04;565000;118650;0.21;70;0.591;46.232085067;0.0;46.232085067;-0.9453142182436893
51;Marne;2021-S05;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2021-S06;565000;118650;0.21;70;0.591;0.0;310.55900621;310.55900621;0.0
51;Marne;2021-S07;565000;118650;0.21;70;0.591;42.087542088;657.89473684;699.9822789279999;1.2539429381567246
51;Marne;2021-S08;565000;118650;0.21;70;0.591;0.0;331.12582781;331.12582781;-0.5269511275098158
51;Marne;2021-S09;565000;118650;0.21;70;0.591;45.2079566;0.0;45.2079566;-0.863471971066116
51;Marne;2021-S10;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2021-S11;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S12;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S13;565000;118650;0.21;70;0.591;39.416633819;0.0;39.416633819;0.0
51;Marne;2021-S14;565000;118650;0.21;70;0.591;87.912087912;0.0;87.912087912;1.2303296703541373
51;Marne;2021-S15;565000;118650;0.21;70;0.591;0.0;416.66666667;416.66666667;3.739583333375989
51;Marne;2021-S16;565000;118650;0.21;70;0.591;80.742834073;0.0;80.742834073;-0.8062171982263503
51;Marne;2021-S17;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2021-S18;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S19;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S20;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S21;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S22;565000;118650;0.21;70;0.591;70.696359138;0.0;70.696359138;0.0
51;Marne;2021-S23;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2021-S24;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S25;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S26;565000;118650;0.21;70;0.591;34.470872113;0.0;34.470872113;0.0
51;Marne;2021-S27;565000;118650;0.21;70;0.591;35.778175313;320.51282051;356.290995823;9.336001788844559
51;Marne;2021-S28;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2021-S29;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S30;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S31;565000;118650;0.21;70;0.591;37.608123355;0.0;37.608123355;0.0
51;Marne;2021-S32;565000;118650;0.21;70;0.591;39.093041439;0.0;39.093041439;0.03948397185318689
51;Marne;2021-S33;565000;118650;0.21;70;0.591;36.71071953;0.0;36.71071953;-0.06093979443163371
51;Marne;2021-S34;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2021-S35;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S36;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2021-S37;565000;118650;0.21;70;0.591;30.78817734;0.0;30.78817734;0.0
51;Marne;2021-S38;565000;118650;0.21;70;0.591;31.357792411;0.0;31.357792411;0.01850109750602072
51;Marne;2021-S39;565000;118650;0.21;70;0.591;99.10802775;0.0;99.10802775;2.1605550049892512
51;Marne;2021-S40;565000;118650;0.21;70;0.591;0.0;295.85798817;295.85798817;1.9852071006427627
51;Marne;2021-S41;565000;118650;0.21;70;0.591;95.663265306;0.0;95.663265306;-0.6766581632704408
51;Marne;2021-S42;565000;118650;0.21;70;0.591;91.659028414;266.66666667;358.325695084;2.7456979326162085
51;Marne;2021-S43;565000;118650;0.21;70;0.591;99.304865938;1347.7088949;1447.0137608379998;3.038264017038425
51;Marne;2021-S44;565000;118650;0.21;70;0.591;0.0;726.39225182;726.39225182;-0.49800598205829844
51;Marne;2021-S45;565000;118650;0.21;70;0.591;0.0;1033.5917313;1033.5917313;0.4229112834151266
51;Marne;2021-S46;565000;118650;0.21;70;0.591;94.846664559;554.0166205;648.8632850590001;-0.37222477172597707
51;Marne;2021-S47;565000;118650;0.21;70;0.591;130.67624959;566.57223796;697.24848755;0.07456917906304467
51;Marne;2021-S48;565000;118650;0.21;70;0.591;247.8314746;828.72928177;1076.56075637;0.5440130392434868
51;Marne;2021-S49;565000;118650;0.21;70;0.591;63.979526552;0.0;63.979526552;-0.9405704451203206
51;Marne;2021-S50;565000;118650;0.21;70;0.591;417.46949261;526.31578947;943.78528208;13.751363958795928
51;Marne;2021-S51;565000;118650;0.21;70;0.591;662.25165563;561.79775281;1224.04940844;0.2969575089604368
51;Marne;2021-S52;565000;118650;0.21;70;0.591;394.83129935;1355.0135501;1749.8448494499999;0.4295540991928621
51;Marne;2022-S01;565000;118650;0.21;70;0.591;519.28783383;1298.7012987;1817.98913253;0.03894304292258758
51;Marne;2022-S02;565000;118650;0.21;70;0.591;77.339520495;2127.6595745;2204.999094995;0.21287803955484527
51;Marne;2022-S03;565000;118650;0.21;70;0.591;293.68575624;1238.3900929;1532.07584914;-0.30518073562135684
51;Marne;2022-S04;565000;118650;0.21;70;0.591;178.95490336;3971.1191336;4150.07403696;1.7087914996438072
51;Marne;2022-S05;565000;118650;0.21;70;0.591;254.17574437;2651.5151515;2905.6908958699996;-0.2998460099766153
51;Marne;2022-S06;565000;118650;0.21;70;0.591;147.43826023;0.0;147.43826023;-0.9492587940308581
51;Marne;2022-S07;565000;118650;0.21;70;0.591;151.6875237;3610.1083032;3761.7958269;24.514380195694745
51;Marne;2022-S08;565000;118650;0.21;70;0.591;168.406871;813.00813008;981.41500108;-0.739109976660068
51;Marne;2022-S09;565000;118650;0.21;70;0.591;362.55767963;10591.900312;10954.457991629999;10.161901926886326
51;Marne;2022-S10;565000;118650;0.21;70;0.591;1072.9613734;17914.438503;18987.399876400003;0.7333034542565003
51;Marne;2022-S11;565000;118650;0.21;70;0.591;1293.5016939;12903.225806;14196.7274999;-0.25230797306030667
51;Marne;2022-S12;565000;118650;0.21;70;0.591;2567.7603424;21680.216802;24247.9771444;0.7079976455539349
51;Marne;2022-S13;565000;118650;0.21;70;0.591;2650.7427906;23148.148148;25798.8909386;0.06396054338735553
51;Marne;2022-S14;565000;118650;0.21;70;0.591;2876.7979987;31896.551724;34773.349722700004;0.3478621932027521
51;Marne;2022-S15;565000;118650;0.21;70;0.591;1516.618264;11538.461538;13055.079802;-0.6245665169991472
51;Marne;2022-S16;565000;118650;0.21;70;0.591;642.54311803;5865.1026393;6507.64575733;-0.5015238622797964
51;Marne;2022-S17;565000;118650;0.21;70;0.591;564.40903054;2692.3076923;3256.71672284;-0.4995553162721342
51;Marne;2022-S18;565000;118650;0.21;70;0.591;160.10246558;3149.6062992;3309.7087647800004;0.016271615387471926
51;Marne;2022-S19;565000;118650;0.21;70;0.591;31.675641432;1384.083045;1415.758686432;-0.5722407054367797
51;Marne;2022-S20;565000;118650;0.21;70;0.591;0.0;961.53846154;961.53846154;-0.32083167085255715
51;Marne;2022-S21;565000;118650;0.21;70;0.591;31.897926635;2349.8694517;2381.767378335;1.477038073464437
51;Marne;2022-S22;565000;118650;0.21;70;0.591;224.71910112;1204.8192771;1429.53837822;-0.39979932917742206
51;Marne;2022-S23;565000;118650;0.21;70;0.591;63.291139241;277.00831025;340.299449491;-0.7619515119875785
51;Marne;2022-S24;565000;118650;0.21;70;0.591;62.189054726;0.0;62.189054726;-0.8172519678799988
51;Marne;2022-S25;565000;118650;0.21;70;0.591;93.225605966;0.0;93.225605966;0.4990677439421545
51;Marne;2022-S26;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2022-S27;565000;118650;0.21;70;0.591;63.07158625;806.4516129;869.52319915;0.0
51;Marne;2022-S28;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2022-S29;565000;118650;0.21;70;0.591;34.458993797;0.0;34.458993797;0.0
51;Marne;2022-S30;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2022-S31;565000;118650;0.21;70;0.591;75.930144267;0.0;75.930144267;0.0
51;Marne;2022-S32;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2022-S33;565000;118650;0.21;70;0.591;0.0;0.0;0.0;0.0
51;Marne;2022-S34;565000;118650;0.21;70;0.591;74.156470152;0.0;74.156470152;0.0
51;Marne;2022-S35;565000;118650;0.21;70;0.591;0.0;0.0;0.0;-1.0
51;Marne;2022-S36;565000;118650;0.21;70;0.591;32.829940906;362.31884058;395.148781486;0.0
51;Marne;2022-S37;565000;118650;0.21;70;0.591;65.681444992;300.3003003;365.981745292;-0.07381279548506813
51;Marne;2022-S38;565000;118650;0.21;70;0.591;33.658700774;280.11204482;313.770745594;-0.14266011999134892
51;Marne;2022-S39;565000;118650;0.21;70;0.591;33.909799932;546.44808743;580.3578873619999;0.8496239547868725
51;Marne;2022-S40;565000;118650;0.21;70;0.591;62.460961899;0.0;62.460961899;-0.8923750960240852
51;Marne;2022-S41;565000;118650;0.21;70;0.591;65.402223676;1295.3367876;1360.739011276;20.785431570463622
51;Marne;2022-S42;565000;118650;0.21;70;0.591;90.22556391;1714.2857143;1804.51127821;0.32612592367574106
51;Marne;2022-S43;565000;118650;0.21;70;0.591;124.57178449;1015.2284264;1139.80021089;-0.3683607164702044
51;Marne;2022-S44;565000;118650;0.21;70;0.591;97.56097561;1342.2818792;1439.84285481;0.26324143569487074
51;Marne;2022-S45;565000;118650;0.21;70;0.591;131.14754098;1481.4814815;1612.62902248;0.12000349002863969
51;Marne;2022-S46;565000;118650;0.21;70;0.591;61.180789232;1827.6762402;1888.857029432;0.17129048473107572
51;Marne;2022-S47;565000;118650;0.21;70;0.591;120.48192771;4921.7002237;5042.182151409999;1.6694355755058068
51;Marne;2022-S48;565000;118650;0.21;70;0.591;299.0430622;7435.8974359;7734.940498100001;0.534046225588458
51;Marne;2022-S49;565000;118650;0.21;70;0.591;643.18529862;8353.221957;8996.407255619999;0.16308680820878493
51;Marne;2022-S50;565000;118650;0.21;70;0.591;1138.5199241;11083.123426;12221.6433501;0.35850267810688713
51;Marne;2022-S51;565000;118650;0.21;70;0.591;3696.7418546;19832.985386;23529.7272406;0.9252506857359307
51;Marne;2022-S52;565000;118650;0.21;70;0.591;3325.8714423;17078.651685;20404.523127300003;-0.13281939400927398
51;Marne;2023-S01;565000;118650;0.21;70;0.591;1758.6206897;9207.1611253;10965.781814999998;-0.4625808333482465
51;Marne;2023-S02;565000;118650;0.21;70;0.591;1083.8150289;15789.473684;16873.2887129;0.5387219076180391
51;Marne;2023-S03;565000;118650;0.21;70;0.591;361.01083032;6976.744186;7337.75501632;-0.5651259727032274
51;Marne;2023-S04;565000;118650;0.21;70;0.591;762.80421359;11299.435028;12062.23924159;0.6438596293774063
51;Marne;2023-S05;565000;118650;0.21;70;0.591;868.96072298;13675.213675;14544.174397980001;0.205760730381836
51;Marne;2023-S06;565000;118650;0.21;70;0.591;1087.7192982;12176.165803;13263.8851012;-0.08802763647813638
51;Marne;2023-S07;565000;118650;0.21;70;0.591;1177.2620249;15669.51567;16846.7776949;0.2701239166626867
51;Marne;2023-S08;565000;118650;0.21;70;0.591;988.07495741;8446.866485;9434.94144241;-0.4399557224960459
51;Marne;2023-S09;565000;118650;0.21;70;0.591;982.05215036;10027.855153;11009.90730336;0.1669290552107233
51;Marne;2023-S10;565000;118650;0.21;70;0.591;572.19791316;8493.1506849;9065.34859806;-0.17661898976266224
51;Marne;2023-S11;565000;118650;0.21;70;0.591;474.09414155;10051.546392;10525.64053355;0.16108502830244228
51;Marne;2023-S12;565000;118650;0.21;70;0.591;688.52459016;13984.168865;14672.693455159999;0.3939953020808051
51;Marne;2023-S13;565000;118650;0.21;70;0.591;302.41935484;7874.015748;8176.43510284;-0.44274477430968456
